active_compute_proxy,approx_kl,ent_coef_current,entropy,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,explained_variance,global_step,gpu_utilization,greedy,loss,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,policy_loss,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,rollout/action_entropy,rollout/action_greedy_match,rollout/action_logit_margin,rollout/action_max_prob,rollout/action_selected_prob,route_entropy,run_dir,schedule,temperature,throughput_fps,train/episode_length,train/episode_return,train/episodes_completed,train/success_rate,value_loss,variant,wall_clock_seconds
0.5,5.658948794007301e-07,0.0002999999999999999,0.9781601503491402,0.9786367118880153,0.516625,0.24479884648323058,0.5226990345306695,0.24479884648323058,0.5226990345306695,250.0,0.5226990345306695,,,250.0,0.0,0.0,0.21983972564339638,0.21921882219612598,0.2195798810571432,0.34136155992746353,-0.5323230028152466,40960.0,0.0,False,-0.00033621545298956335,sampled_t1.0,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.12904732674360275,-4.324608016759157e-05,11.308157920837402,9.332802593708038,0.5223089791834354,11.375199317932129,0.691274605691433,0.9787852885201573,0.53125,0.2483238964341581,0.5234347740188241,0.44052126724272966,1.3631737679243088,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_sare_linear_3e3_to_3e4,linear:0.003->0.0003,1.0,850.530729008918,0.0,0.0,0.0,0.0,9.587877194405792e-07,sare,48.15816595801152
0.5,5.658948794007301e-07,0.0002999999999999999,0.9781601503491402,0.7752218647226692,0.5760000000000001,0.25539073812961577,0.5796532221138477,0.25539073812961577,0.5796532221138477,250.0,0.5796532221138477,,,250.0,0.0,0.0,0.21983972564339638,0.21921882219612598,0.2195798810571432,0.34136155992746353,-0.5323230028152466,40960.0,0.0,False,-0.00033621545298956335,sampled_t0.7,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.12904732674360275,-4.324608016759157e-05,11.308157920837402,9.332802593708038,0.5223089791834354,11.375199317932129,0.691274605691433,0.9787852885201573,0.53125,0.2483238964341581,0.5234347740188241,0.44052126724272966,1.3631737679243088,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_sare_linear_3e3_to_3e4,linear:0.003->0.0003,0.7,850.530729008918,0.0,0.0,0.0,0.0,9.587877194405792e-07,sare,48.15816595801152
0.5,5.658948794007301e-07,0.0002999999999999999,0.9781601503491402,0.6833297563195229,0.618375,0.2531031861901283,0.6218524037376045,0.2531031861901283,0.6218524037376045,250.0,0.6218524037376045,,,250.0,0.0,0.0,0.21983972564339638,0.21921882219612598,0.2195798810571432,0.34136155992746353,-0.5323230028152466,40960.0,0.0,False,-0.00033621545298956335,sampled_t0.5,0.9999999962747097,0.9999999962747097,0.9999999962747097,0.12904732674360275,-4.324608016759157e-05,11.308157920837402,9.332802593708038,0.5223089791834354,11.375199317932129,0.691274605691433,0.9787852885201573,0.53125,0.2483238964341581,0.5234347740188241,0.44052126724272966,1.3631737679243088,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_sare_linear_3e3_to_3e4,linear:0.003->0.0003,0.5,850.530729008918,0.0,0.0,0.0,0.0,9.587877194405792e-07,sare,48.15816595801152
1.0,1.5857280232012272e-05,0.01,1.6873578801751137,1.6870599151849746,1.0,0.26481489507853984,0.3054153411127627,0.26481489507853984,0.3054153411127627,250.0,0.3054153411127627,,,250.0,0.0,0.0,1.0,,,,0.0623205304145813,40960.0,0.0,True,-0.01535487943328917,greedy,1.0,1.0,1.0,0.0,-0.00013248191680759192,11.315019428730011,9.070354163646698,0.5459303930401802,11.382815778255463,0.6512956544756889,1.6861134693026543,0.30078125,0.29498053900897503,0.3114923951216042,0.21630733809433877,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert,constant:0.01,1.0,1354.9021804052923,181.33333333333334,0.2805333336194356,3.0,0.3333333333333333,0.003302366196294315,single_expert,30.230964709015097
1.0,1.5857280232012272e-05,0.01,1.6873578801751137,1.6886300840053707,0.3091536391417238,0.2679530594522818,0.30639133415887254,0.26696726635882734,0.306070009833888,250.0,0.30639133415887254,0.26939383397348454,0.30686096201846524,197.375,0.23007500311359763,0.40625,1.0,,,,0.0623205304145813,40960.0,0.0,False,-0.01535487943328917,sampled_t1.0,1.0,1.0,1.0,0.0,-0.00013248191680759192,11.315019428730011,9.070354163646698,0.5459303930401802,11.382815778255463,0.6512956544756889,1.6861134693026543,0.30078125,0.29498053900897503,0.3114923951216042,0.21630733809433877,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert,constant:0.01,1.0,1354.9021804052923,181.33333333333334,0.2805333336194356,3.0,0.3333333333333333,0.003302366196294315,single_expert,30.230964709015097
1.0,1.5857280232012272e-05,0.01,1.6873578801751137,1.5196768880190161,0.36797684369567557,0.26854182942566907,0.3693684361969848,0.26760092124186063,0.36932900028479726,250.0,0.3693684361969848,0.26991700292508136,0.3694260732994128,202.96875,0.20993749983608723,0.40625,1.0,,,,0.0623205304145813,40960.0,0.0,False,-0.01535487943328917,sampled_t0.7,1.0,1.0,1.0,0.0,-0.00013248191680759192,11.315019428730011,9.070354163646698,0.5459303930401802,11.382815778255463,0.6512956544756889,1.6861134693026543,0.30078125,0.29498053900897503,0.3114923951216042,0.21630733809433877,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert,constant:0.01,0.7,1354.9021804052923,181.33333333333334,0.2805333336194356,3.0,0.3333333333333333,0.003302366196294315,single_expert,30.230964709015097
1.0,1.5857280232012272e-05,0.01,1.6873578801751137,1.327452815000416,0.4392019861942187,0.26699069748702425,0.4392531456886629,0.2653396049870385,0.4369682709640927,250.0,0.4392531456886629,0.2691135307012916,0.44219084176311046,212.53125,0.1786375001538545,0.4375,1.0,,,,0.0623205304145813,40960.0,0.0,False,-0.01535487943328917,sampled_t0.5,1.0,1.0,1.0,0.0,-0.00013248191680759192,11.315019428730011,9.070354163646698,0.5459303930401802,11.382815778255463,0.6512956544756889,1.6861134693026543,0.30078125,0.29498053900897503,0.3114923951216042,0.21630733809433877,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert,constant:0.01,0.5,1354.9021804052923,181.33333333333334,0.2805333336194356,3.0,0.3333333333333333,0.003302366196294315,single_expert,30.230964709015097
1.0,1.6093545127660036e-06,0.001,1.3357492983341217,1.3338965017199516,1.0,0.27156194849312304,0.44303429017961027,0.27156194849312304,0.44303429017961027,250.0,0.44303429017961027,,,250.0,0.0,0.0,1.0,,,,-0.895777702331543,40960.0,0.0,True,-0.001385267183650285,greedy,1.0,1.0,1.0,0.0,-5.259038880467415e-05,11.31389582157135,9.802262604236603,0.4551206324249506,11.398130297660828,0.7659627124667168,1.3359191492199898,0.419921875,0.2754773609340191,0.4431192562915385,0.3180179705377668,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent1e3,constant:0.001,1.0,1373.6469197239155,250.0,0.0,3.0,0.0,6.145861135564701e-06,single_expert,29.81843398901401
1.0,1.6093545127660036e-06,0.001,1.3357492983341217,1.3327556144595145,0.441125,0.2693369973301888,0.4429364994689822,0.2693369973301888,0.4429364994689822,250.0,0.4429364994689822,,,250.0,0.0,0.0,1.0,,,,-0.895777702331543,40960.0,0.0,False,-0.001385267183650285,sampled_t1.0,1.0,1.0,1.0,0.0,-5.259038880467415e-05,11.31389582157135,9.802262604236603,0.4551206324249506,11.398130297660828,0.7659627124667168,1.3359191492199898,0.419921875,0.2754773609340191,0.4431192562915385,0.3180179705377668,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent1e3,constant:0.001,1.0,1373.6469197239155,250.0,0.0,3.0,0.0,6.145861135564701e-06,single_expert,29.81843398901401
1.0,1.6093545127660036e-06,0.001,1.3357492983341217,1.0800106980894677,0.5210338114754098,0.2686018950412752,0.5254327977800466,0.268639959058454,0.5254267426306203,250.0,0.5254327977800466,0.26742191050873426,0.5256205074122695,249.8125,0.003800000064074993,0.03125,1.0,,,,-0.895777702331543,40960.0,0.0,False,-0.001385267183650285,sampled_t0.7,1.0,1.0,1.0,0.0,-5.259038880467415e-05,11.31389582157135,9.802262604236603,0.4551206324249506,11.398130297660828,0.7659627124667168,1.3359191492199898,0.419921875,0.2754773609340191,0.4431192562915385,0.3180179705377668,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent1e3,constant:0.001,0.7,1373.6469197239155,250.0,0.0,3.0,0.0,6.145861135564701e-06,single_expert,29.81843398901401
1.0,1.6093545127660036e-06,0.001,1.3357492983341217,0.865228047080338,0.59625,0.2699163635671139,0.60041427013278,0.2699163635671139,0.60041427013278,250.0,0.60041427013278,,,250.0,0.0,0.0,1.0,,,,-0.895777702331543,40960.0,0.0,False,-0.001385267183650285,sampled_t0.5,1.0,1.0,1.0,0.0,-5.259038880467415e-05,11.31389582157135,9.802262604236603,0.4551206324249506,11.398130297660828,0.7659627124667168,1.3359191492199898,0.419921875,0.2754773609340191,0.4431192562915385,0.3180179705377668,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent1e3,constant:0.001,0.5,1373.6469197239155,250.0,0.0,3.0,0.0,6.145861135564701e-06,single_expert,29.81843398901401
1.0,2.0673469407483935e-05,0.003,1.1831992864608765,1.1820672137141226,1.0,0.16076108348369597,0.4617178506553173,0.16076108348369597,0.4617178506553173,250.0,0.4617178506553173,,,250.0,0.0,0.0,1.0,,,,-1.6204891204833984,40960.0,0.0,True,-0.004011191602330655,greedy,1.0,1.0,1.0,0.0,-0.000461998803075403,11.321831941604614,10.063182771205902,0.42024562135338783,11.413339674472809,0.8015379421412945,1.1836888380348682,0.453125,0.1250163819640875,0.4541084272786975,0.3711246133316308,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e3,constant:0.003,1.0,1415.3294943111557,250.0,0.0,1.0,0.0,8.091899559303783e-07,single_expert,28.94025749102002
1.0,2.0673469407483935e-05,0.003,1.1831992864608765,1.182114757999778,0.46049999999999996,0.16004947486519816,0.4615555601157248,0.16004947486519816,0.4615555601157248,250.0,0.4615555601157248,,,250.0,0.0,0.0,1.0,,,,-1.6204891204833984,40960.0,0.0,False,-0.004011191602330655,sampled_t1.0,1.0,1.0,1.0,0.0,-0.000461998803075403,11.321831941604614,10.063182771205902,0.42024562135338783,11.413339674472809,0.8015379421412945,1.1836888380348682,0.453125,0.1250163819640875,0.4541084272786975,0.3711246133316308,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e3,constant:0.003,1.0,1415.3294943111557,250.0,0.0,1.0,0.0,8.091899559303783e-07,single_expert,28.94025749102002
1.0,2.0673469407483935e-05,0.003,1.1831992864608765,0.9381237129047513,0.5208750000000001,0.15799510443210601,0.522010152604431,0.15799510443210601,0.522010152604431,250.0,0.522010152604431,,,250.0,0.0,0.0,1.0,,,,-1.6204891204833984,40960.0,0.0,False,-0.004011191602330655,sampled_t0.7,1.0,1.0,1.0,0.0,-0.000461998803075403,11.321831941604614,10.063182771205902,0.42024562135338783,11.413339674472809,0.8015379421412945,1.1836888380348682,0.453125,0.1250163819640875,0.4541084272786975,0.3711246133316308,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e3,constant:0.003,0.7,1415.3294943111557,250.0,0.0,1.0,0.0,8.091899559303783e-07,single_expert,28.94025749102002
1.0,2.0673469407483935e-05,0.003,1.1831992864608765,0.7785500485450029,0.5647500000000001,0.1585731570124626,0.5672138078063726,0.1585731570124626,0.5672138078063726,250.0,0.5672138078063726,,,250.0,0.0,0.0,1.0,,,,-1.6204891204833984,40960.0,0.0,False,-0.004011191602330655,sampled_t0.5,1.0,1.0,1.0,0.0,-0.000461998803075403,11.321831941604614,10.063182771205902,0.42024562135338783,11.413339674472809,0.8015379421412945,1.1836888380348682,0.453125,0.1250163819640875,0.4541084272786975,0.3711246133316308,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e3,constant:0.003,0.5,1415.3294943111557,250.0,0.0,1.0,0.0,8.091899559303783e-07,single_expert,28.94025749102002
1.0,3.287685103714466e-06,0.0003,0.7775286063551903,0.7785489037632942,1.0,1.4792610555887222,0.7616668939590454,1.4792610555887222,0.7616668939590454,250.0,0.7616668939590454,,,250.0,0.0,0.0,1.0,,,,-1.026186466217041,40960.0,0.0,True,-0.0002574180516603519,greedy,1.0,1.0,1.0,0.0,-2.430233871564269e-05,11.313711881637573,9.648902535438538,0.47971593774855137,11.393789291381836,0.738739550113678,0.7752906307578087,0.755859375,1.482620993629098,0.7627131529152393,0.6070761983282864,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e4,constant:0.0003,1.0,1402.3266704647242,250.0,0.0,1.0,0.0,2.861252639263512e-07,single_expert,29.208600865036715
1.0,3.287685103714466e-06,0.0003,0.7775286063551903,0.7787179229110479,0.7675000000000001,1.48114322642982,0.7617945736423135,1.48114322642982,0.7617945736423135,250.0,0.7617945736423135,,,250.0,0.0,0.0,1.0,,,,-1.026186466217041,40960.0,0.0,False,-0.0002574180516603519,sampled_t1.0,1.0,1.0,1.0,0.0,-2.430233871564269e-05,11.313711881637573,9.648902535438538,0.47971593774855137,11.393789291381836,0.738739550113678,0.7752906307578087,0.755859375,1.482620993629098,0.7627131529152393,0.6070761983282864,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e4,constant:0.0003,1.0,1402.3266704647242,250.0,0.0,1.0,0.0,2.861252639263512e-07,single_expert,29.208600865036715
1.0,3.287685103714466e-06,0.0003,0.7775286063551903,0.43154063310846685,0.8863750000000001,1.482116840466857,0.8793104730546475,1.482116840466857,0.8793104730546475,250.0,0.8793104730546475,,,250.0,0.0,0.0,1.0,,,,-1.026186466217041,40960.0,0.0,False,-0.0002574180516603519,sampled_t0.7,1.0,1.0,1.0,0.0,-2.430233871564269e-05,11.313711881637573,9.648902535438538,0.47971593774855137,11.393789291381836,0.738739550113678,0.7752906307578087,0.755859375,1.482620993629098,0.7627131529152393,0.6070761983282864,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e4,constant:0.0003,0.7,1402.3266704647242,250.0,0.0,1.0,0.0,2.861252639263512e-07,single_expert,29.208600865036715
1.0,3.287685103714466e-06,0.0003,0.7775286063551903,0.21204709054529666,0.9526249999999999,1.4808832857906817,0.9489027113318442,1.4808832857906817,0.9489027113318442,250.0,0.9489027113318442,,,250.0,0.0,0.0,1.0,,,,-1.026186466217041,40960.0,0.0,False,-0.0002574180516603519,sampled_t0.5,1.0,1.0,1.0,0.0,-2.430233871564269e-05,11.313711881637573,9.648902535438538,0.47971593774855137,11.393789291381836,0.738739550113678,0.7752906307578087,0.755859375,1.482620993629098,0.7627131529152393,0.6070761983282864,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_ent3e4,constant:0.0003,0.5,1402.3266704647242,250.0,0.0,1.0,0.0,2.861252639263512e-07,single_expert,29.208600865036715
1.0,1.443957444280386e-05,0.0009999999999999992,1.7237738221883774,1.7335317717045546,1.0,0.2947105825990438,0.32698899460211395,0.2947105825990438,0.32698899460211395,250.0,0.32698899460211395,,,250.0,0.0,0.0,1.0,,,,0.12753432989120483,40960.0,0.0,True,-0.001326037585386075,greedy,1.0,1.0,1.0,0.0,-0.00034328619949519634,11.315078854560852,9.028403401374817,0.5508926808834076,11.386066913604736,0.6451726332306862,1.725698821246624,0.33203125,0.40971784153953195,0.3408635719679296,0.21496933535672724,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_latedrop_1e2_to_1e3,late_linear:0.01->0.001@0.75,1.0,1438.946561195292,225.0,0.1100000023841858,5.0,0.2,0.001482044277508976,single_expert,28.465268346015364
1.0,1.443957444280386e-05,0.0009999999999999992,1.7237738221883774,1.7215600970128249,0.3400169149647904,0.4192054537687463,0.3438471458648192,0.36854525884389877,0.336953422319889,250.0,0.3438471458648192,0.5036391119768254,0.3553366851063693,215.0,0.1634999995585531,0.375,1.0,,,,0.12753432989120483,40960.0,0.0,False,-0.001326037585386075,sampled_t1.0,1.0,1.0,1.0,0.0,-0.00034328619949519634,11.315078854560852,9.028403401374817,0.5508926808834076,11.386066913604736,0.6451726332306862,1.725698821246624,0.33203125,0.40971784153953195,0.3408635719679296,0.21496933535672724,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_latedrop_1e2_to_1e3,late_linear:0.01->0.001@0.75,1.0,1438.946561195292,225.0,0.1100000023841858,5.0,0.2,0.001482044277508976,single_expert,28.465268346015364
1.0,1.443957444280386e-05,0.0009999999999999992,1.7237738221883774,1.5333788328101945,0.4227187782448996,0.3670447462503702,0.42791886263192624,0.3350056383506112,0.4209043149585309,250.0,0.42791886263192624,0.4489224664386435,0.44584492890838096,211.8125,0.16560000088065863,0.28125,1.0,,,,0.12753432989120483,40960.0,0.0,False,-0.001326037585386075,sampled_t0.7,1.0,1.0,1.0,0.0,-0.00034328619949519634,11.315078854560852,9.028403401374817,0.5508926808834076,11.386066913604736,0.6451726332306862,1.725698821246624,0.33203125,0.40971784153953195,0.3408635719679296,0.21496933535672724,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_latedrop_1e2_to_1e3,late_linear:0.01->0.001@0.75,0.7,1438.946561195292,225.0,0.1100000023841858,5.0,0.2,0.001482044277508976,single_expert,28.465268346015364
1.0,1.443957444280386e-05,0.0009999999999999992,1.7237738221883774,1.245255765119805,0.5435007594828621,0.3999373082239661,0.5450517139682987,0.3975663396810231,0.5440592245365444,250.0,0.5450517139682987,0.40340256994057516,0.5465022754454779,208.90625,0.18856250075623393,0.40625,1.0,,,,0.12753432989120483,40960.0,0.0,False,-0.001326037585386075,sampled_t0.5,1.0,1.0,1.0,0.0,-0.00034328619949519634,11.315078854560852,9.028403401374817,0.5508926808834076,11.386066913604736,0.6451726332306862,1.725698821246624,0.33203125,0.40971784153953195,0.3408635719679296,0.21496933535672724,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_latedrop_1e2_to_1e3,late_linear:0.01->0.001@0.75,0.5,1438.946561195292,225.0,0.1100000023841858,5.0,0.2,0.001482044277508976,single_expert,28.465268346015364
1.0,2.0354054868221283e-06,0.0009999999999999992,1.3065251410007477,1.3060178678184746,1.0,1.2174810635447502,0.5798561480790376,1.2174810635447502,0.5798561480790376,250.0,0.5798561480790376,,,250.0,0.0,0.0,1.0,,,,0.08937925100326538,40960.0,0.0,True,-0.00048424676060676575,greedy,1.0,1.0,1.0,0.0,-5.0910632126033306e-05,11.321031928062439,9.257250308990479,0.5248819664120674,11.385549545288086,0.6752211600542068,1.3055363483726978,0.5390625,1.2230506017804146,0.5804668627679348,0.3674908906687051,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_1e2_to_1e3,linear:0.01->0.001,1.0,1398.996397397584,121.0,0.5644000172615051,1.0,1.0,0.001746376379742287,single_expert,29.278131149010733
1.0,2.0354054868221283e-06,0.0009999999999999992,1.3065251410007477,1.2996740725915745,0.5756443766256353,1.2256552402515504,0.5830574789474978,1.222609867867969,0.5819931613377164,250.0,0.5830574789474978,1.2314691329838416,0.5850893580207173,212.875,0.16802499955520034,0.34375,1.0,,,,0.08937925100326538,40960.0,0.0,False,-0.00048424676060676575,sampled_t1.0,1.0,1.0,1.0,0.0,-5.0910632126033306e-05,11.321031928062439,9.257250308990479,0.5248819664120674,11.385549545288086,0.6752211600542068,1.3055363483726978,0.5390625,1.2230506017804146,0.5804668627679348,0.3674908906687051,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_1e2_to_1e3,linear:0.01->0.001,1.0,1398.996397397584,121.0,0.5644000172615051,1.0,1.0,0.001746376379742287,single_expert,29.278131149010733
1.0,2.0354054868221283e-06,0.0009999999999999992,1.3065251410007477,0.8917733657175244,0.7406564120080209,1.2246716746464537,0.7451180917755115,1.2242424004759105,0.7450314813682012,250.0,0.7451180917755115,1.2276765938402552,0.7457243646266836,240.53125,0.0465875007212162,0.125,1.0,,,,0.08937925100326538,40960.0,0.0,False,-0.00048424676060676575,sampled_t0.7,1.0,1.0,1.0,0.0,-5.0910632126033306e-05,11.321031928062439,9.257250308990479,0.5248819664120674,11.385549545288086,0.6752211600542068,1.3055363483726978,0.5390625,1.2230506017804146,0.5804668627679348,0.3674908906687051,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_1e2_to_1e3,linear:0.01->0.001,0.7,1398.996397397584,121.0,0.5644000172615051,1.0,1.0,0.001746376379742287,single_expert,29.278131149010733
1.0,2.0354054868221283e-06,0.0009999999999999992,1.3065251410007477,0.49562404558062556,0.8734999999999999,1.2265793644189833,0.8774808392450213,1.2265793644189833,0.8774808392450213,250.0,0.8774808392450213,,,250.0,0.0,0.0,1.0,,,,0.08937925100326538,40960.0,0.0,False,-0.00048424676060676575,sampled_t0.5,1.0,1.0,1.0,0.0,-5.0910632126033306e-05,11.321031928062439,9.257250308990479,0.5248819664120674,11.385549545288086,0.6752211600542068,1.3055363483726978,0.5390625,1.2230506017804146,0.5804668627679348,0.3674908906687051,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_1e2_to_1e3,linear:0.01->0.001,0.5,1398.996397397584,121.0,0.5644000172615051,1.0,1.0,0.001746376379742287,single_expert,29.278131149010733
1.0,5.865003913640976e-07,0.0002999999999999999,1.308535747230053,1.307774540364742,1.0,0.565154282644391,0.4955178218744695,0.565154282644391,0.4955178218744695,250.0,0.4955178218744695,,,250.0,0.0,0.0,1.0,,,,-0.8388816118240356,40960.0,0.0,True,-0.0003653372114058584,greedy,1.0,1.0,1.0,0.0,2.7081347070634365e-05,11.317368149757385,9.55468463897705,0.4929183218628168,11.395597338676453,0.7201783806085587,1.308256834745407,0.482421875,0.5622782185673714,0.49505440844222903,0.3351192492991686,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_3e3_to_3e4,linear:0.003->0.0003,1.0,1423.6822332182503,250.0,0.0,1.0,0.0,2.834289611897134e-07,single_expert,28.77046509698266
1.0,5.865003913640976e-07,0.0002999999999999999,1.308535747230053,1.3077620081007482,0.497,0.5654818658828735,0.49557740793004634,0.5654818658828735,0.49557740793004634,250.0,0.49557740793004634,,,250.0,0.0,0.0,1.0,,,,-0.8388816118240356,40960.0,0.0,False,-0.0003653372114058584,sampled_t1.0,1.0,1.0,1.0,0.0,2.7081347070634365e-05,11.317368149757385,9.55468463897705,0.4929183218628168,11.395597338676453,0.7201783806085587,1.308256834745407,0.482421875,0.5622782185673714,0.49505440844222903,0.3351192492991686,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_3e3_to_3e4,linear:0.003->0.0003,1.0,1423.6822332182503,250.0,0.0,1.0,0.0,2.834289611897134e-07,single_expert,28.77046509698266
1.0,5.865003913640976e-07,0.0002999999999999999,1.308535747230053,1.0255668007209897,0.6095,0.5614118385165929,0.6057150988653301,0.5614118385165929,0.6057150988653301,250.0,0.6057150988653301,,,250.0,0.0,0.0,1.0,,,,-0.8388816118240356,40960.0,0.0,False,-0.0003653372114058584,sampled_t0.7,1.0,1.0,1.0,0.0,2.7081347070634365e-05,11.317368149757385,9.55468463897705,0.4929183218628168,11.395597338676453,0.7201783806085587,1.308256834745407,0.482421875,0.5622782185673714,0.49505440844222903,0.3351192492991686,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_3e3_to_3e4,linear:0.003->0.0003,0.7,1423.6822332182503,250.0,0.0,1.0,0.0,2.834289611897134e-07,single_expert,28.77046509698266
1.0,5.865003913640976e-07,0.0002999999999999999,1.308535747230053,0.772416348926723,0.7171249999999999,0.5649976825714111,0.7131374691426754,0.5649976825714111,0.7131374691426754,250.0,0.7131374691426754,,,250.0,0.0,0.0,1.0,,,,-0.8388816118240356,40960.0,0.0,False,-0.0003653372114058584,sampled_t0.5,1.0,1.0,1.0,0.0,2.7081347070634365e-05,11.317368149757385,9.55468463897705,0.4929183218628168,11.395597338676453,0.7201783806085587,1.308256834745407,0.482421875,0.5622782185673714,0.49505440844222903,0.3351192492991686,0.0,outputs/experiments/greedy_recovery/entropy_schedule/minigrid_doorkey_single_expert_linear_3e3_to_3e4,linear:0.003->0.0003,0.5,1423.6822332182503,250.0,0.0,1.0,0.0,2.834289611897134e-07,single_expert,28.77046509698266
