best_round_disagreement,best_round_greedy_success,best_round_index,best_round_post_unlock_frac,best_round_unique_ratio,candidate,checkpoint_path,config_path,final_greedy_success,final_round_active_compute,final_round_disagreement,final_round_path_entropy,final_round_post_unlock_frac,final_round_route_entropy,final_round_unique_ratio,label,lane,run_dir,seed
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.0,0.7531598583761469,0.4529505582137161,1.3778105169893748,0.0861244019138756,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_sare,73
0.9670625,1.0,5,0.9785625,0.0033125,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,0.9670625,0.0,0.9785625,0.0,0.0033125,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_single_expert,73
0.11424903722721438,1.0,1,0.37098844672657255,0.07317073170731707,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.4529505582137161,0.0,0.0861244019138756,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_73/kl_lss_token_dense,73
0.7037525652301377,1.0,3,0.022280856053943126,0.007475813544415127,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.0,1.2435264616127473,0.4515625,1.358461546610637,0.0859375,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_sare,79
0.2084375,1.0,5,0.9783125,0.004,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,0.2084375,0.0,0.9783125,0.0,0.004,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_single_expert,79
0.1316425120772947,1.0,1,0.3417874396135266,0.07004830917874397,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.4515625,0.0,0.0859375,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_79/kl_lss_token_dense,79
0.979625,0.5625,4,0.979625,0.00275,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5,0.9353432166438271,0.7534153146444311,0.9595116481873677,1.3608246889667235,0.005855238569826835,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_sare,83
0.46480627880901954,1.0,5,0.9595116481873677,0.006104397657904572,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,0.46480627880901954,0.0,0.9595116481873677,0.0,0.006104397657904572,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_single_expert,83
0.0049586776859504135,1.0,1,0.4677685950413223,0.08760330578512397,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.46794871794871795,0.0,0.08012820512820513,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_b/seed_83/kl_lss_token_dense,83
0.9668125,1.0,4,0.9788125,0.0034375,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.0,1.132934073607127,0.4605678233438486,1.3757300078868866,0.08990536277602523,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_sare,101
0.9273297923708353,1.0,5,0.9577498792853694,0.006760019314340898,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,0.9273297923708353,0.0,0.9577498792853694,0.0,0.006760019314340898,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_single_expert,101
0.4901875,0.671875,4,0.76575,0.003375,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_token_dense/student_resolved_config.yaml,0.671875,1.0,0.7000604229607251,0.0,0.9587915407854984,0.0,0.00688821752265861,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_101/kl_lss_token_dense,101
0.54125,0.515625,5,0.307,0.0033125,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,0.515625,0.5,0.54125,0.746463815420866,0.307,1.3837353068590164,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_sare,89
1.0,0.0,1,0.0,0.00175,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.460375,0.0,0.978625,0.0,0.00325,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_single_expert,89
0.5163125,1.0,2,0.0,0.00225,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.45714285714285713,0.0,0.0873015873015873,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_89/kl_lss_token_dense,89
0.9645,1.0,5,0.9786875,0.0036875,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.9645,1.1267330280542374,0.9786875,1.3806952170729636,0.0036875,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_sare,97
0.1885625,1.0,5,0.9786875,0.0041875,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_single_expert/student_resolved_config.yaml,1.0,1.0,0.1885625,0.0,0.9786875,0.0,0.0041875,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_single_expert,97
0.9644375,1.0,4,0.9785625,0.0035,post_unlock_weighted_round5,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.46178343949044587,0.0,0.08917197452229299,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_round5/post_pass_c/seed_97/kl_lss_token_dense,97
0.7274113082039911,1.0,3,0.041019955654102,0.007206208425720621,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.0,0.7556280640994801,0.453416149068323,1.3785887171240414,0.08385093167701864,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_sare,73
0.652375,0.0,1,0.0,0.0023125,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.4901875,0.0,0.97825,0.0,0.0030625,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_single_expert,73
0.11424903722721438,1.0,1,0.37098844672657255,0.07317073170731707,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0015527950310559005,0.0,0.453416149068323,0.0,0.08385093167701864,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_73/kl_lss_token_dense,73
0.6294375,0.5625,4,0.97825,0.003625,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5,0.6294375,1.2689408028125764,0.97825,1.3624074565768243,0.003625,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_sare,79
0.9995625,0.0,1,0.0,0.0018125,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.49125,0.0,0.5523125,0.0,0.003125,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_single_expert,79
0.1316425120772947,1.0,1,0.3417874396135266,0.07004830917874397,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.47912926391382404,0.0,0.04533213644524237,0.0,0.012791741472172352,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_79/kl_lss_token_dense,79
0.979625,0.5625,4,0.979625,0.00275,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_sare/student_resolved_config.yaml,0.5625,0.5,0.979625,0.6115290579795838,0.979625,1.3531990743875504,0.00275,kl_lss_sare,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_sare,83
0.97025,0.5625,4,0.976625,0.0030625,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_single_expert/student_resolved_config.yaml,0.5625,1.0,0.97025,0.0,0.976625,0.0,0.0030625,kl_lss_single_expert,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_single_expert,83
0.0049586776859504135,1.0,1,0.4677685950413223,0.08760330578512397,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.0,0.0,0.46825396825396826,0.0,0.08253968253968254,kl_lss_token_dense,post_pass_b,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_b/seed_83/kl_lss_token_dense,83
0.9668125,1.0,4,0.9788125,0.0034375,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.9668125,1.1148783821463586,0.9788125,1.3777953701615333,0.0034375,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_sare,101
0.9938125,0.0,1,0.0,0.002125,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.8446875,0.0,0.2911875,0.0,0.0028125,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_single_expert,101
0.998375,0.0,1,0.0,0.002,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_token_dense/student_resolved_config.yaml,0.0,1.0,0.4905,0.0,0.9788125,0.0,0.0031875,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_101/kl_lss_token_dense,101
0.9236885981787867,1.0,4,0.9565217391304348,0.006669231755803514,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_sare/student_resolved_config.yaml,1.0,0.5,0.9236885981787867,0.8409705113333005,0.9565217391304348,1.3835516871168063,0.006669231755803514,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_sare,89
1.0,0.0,1,0.0,0.00175,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.5923125,0.0,0.781875,0.0,0.003125,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_single_expert,89
0.5163125,1.0,2,0.0,0.00225,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.381057268722467,0.0,0.1092511013215859,0.0,0.02290748898678414,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_89/kl_lss_token_dense,89
0.9954375,0.0,1,0.0,0.0020625,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_sare/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_sare/student_resolved_config.yaml,0.0,0.5,0.6055,1.1171515381932258,0.9785625,1.382527353644371,0.0033125,kl_lss_sare,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_sare,97
1.0,0.0,1,0.0,0.00175,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_single_expert/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_single_expert/student_resolved_config.yaml,0.0,1.0,0.6055,0.0,0.9785625,0.0,0.0033125,kl_lss_single_expert,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_single_expert,97
0.9644375,1.0,4,0.9785625,0.0035,post_unlock_weighted_disagreement075,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_token_dense/latest.pt,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_token_dense/student_resolved_config.yaml,1.0,1.0,0.9644375,0.0,0.9785625,0.0,0.0035,kl_lss_token_dense,post_pass_c,outputs/experiments/lss_canonization_campaign/stage3/post_unlock_weighted_disagreement075/post_pass_c/seed_97/kl_lss_token_dense,97
