active_compute_proxy,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,greedy,label,lane,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,round_index,route_entropy,run_dir,seed,stage,temperature,variant
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/resolved_config.yaml,0.01801283582289795,1.0,7.514973829584671,0.9971053190859532,,,9.0,0.9963051674950485,0.9977683018327032,7.514973829584671,0.9971053190859532,9.71875,0.9650124870240688,1.0,,,,,True,flat_dense,original,baseline,greedy,,,,,,3.1493239201695085,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3,11,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/resolved_config.yaml,0.01851279466129382,0.9989583333333334,7.5095642251972645,0.9969477026074428,,,9.0,0.9959573242321289,0.9977683018327032,7.5095642251972645,0.9969477026074428,9.75,0.9648999869823456,1.0,,,,,False,flat_dense,original,baseline,sampled_t1.0,,,,,,3.146686151803258,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3,11,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/resolved_config.yaml,0.002933281977559179,1.0,7.514973829584671,0.999400294141501,,,9.0,0.9989904178919854,0.9997399058910996,7.514973829584671,0.999400294141501,9.71875,0.9650124870240688,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.7,,,,,,3.1493239201695085,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3,11,baseline,0.7,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3/resolved_config.yaml,0.0008712071358769368,1.0,7.514973829584671,0.999813475668315,,,9.0,0.9996335411503788,0.9999625642688907,7.514973829584671,0.999813475668315,9.71875,0.9650124870240688,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.5,,,,,,3.1493239201695085,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/flat_dense_ent1e3,11,baseline,0.5,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/resolved_config.yaml,1.380586426705122,1.0,1.174165453761816,0.5371245229616761,1.174165453761816,0.5371245229616761,250.0,,0.5371245229616761,,,250.0,0.0,0.0,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.420342087745667,11.23878276348114,0.16383912973105907,11.419490694999695,0.96929731965065,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3,11,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/resolved_config.yaml,1.3773750026896596,0.5413125000000001,1.1838870079517365,0.5387836470939219,1.1838870079517365,0.5387836470939219,250.0,,0.5387836470939219,,,250.0,0.0,0.0,,,,,False,recovered_token_dense,original,baseline,sampled_t1.0,,,,,11.4203653717041,11.238440009593964,0.16375001084804536,11.41946174144745,0.9692725294828415,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3,11,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/resolved_config.yaml,1.0147622658982873,0.69225,1.1815172939077019,0.6946296920925379,1.1815172939077019,0.6946296920925379,250.0,,0.6946296920925379,,,250.0,0.0,0.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.7,,,,,11.420331641197205,11.237356801509858,0.16429942758381366,11.419495417118073,0.9690698770582676,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3,11,baseline,0.7,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3/resolved_config.yaml,0.6219179964996875,0.8402499999999999,1.18890697106719,0.838112116150558,1.18890697106719,0.838112116150558,250.0,,0.838112116150558,,,250.0,0.0,0.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.5,,,,,11.420479325294494,11.234481014728546,0.16529393362998962,11.419510631561279,0.968610216498375,,0.0,outputs/reproductions/lss_robustness_baseline/seed_11/token_dense_ent1e3,11,baseline,0.5,token_dense
0.5,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/resolved_config.yaml,1.4438573969975113,1.0,0.3966457797586918,0.38129250715859236,0.3966457797586918,0.38129250715859236,250.0,,0.38129250715859236,,,250.0,0.0,0.0,0.23817616169154643,0.24950483644753693,0.24542999598383902,0.26688897985219956,True,baseline_sare,original,baseline,greedy,0.9999999477565289,0.9999999477565289,0.9999999477565289,0.9346507635116578,11.376037075042724,7.825732196569443,0.6592565921247006,11.327754793643951,0.48950075076520444,,1.3832198657989503,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3,11,baseline,1.0,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/resolved_config.yaml,1.361898831638862,0.43587663196320986,0.6351488340379511,0.4384031146185778,0.7233162578174045,0.4607714047687394,140.0,0.45514626208987463,0.42165996714728093,0.6104619553797042,0.43213999337653247,148.265625,0.44436875148676336,0.78125,0.2379903525791385,0.24905523604580335,0.24503753115362548,0.2679168607362292,False,baseline_sare,original,baseline,sampled_t1.0,0.9999999695687325,0.9999999695687325,0.9999999695687325,0.9292286751041938,11.39178077276651,7.685186987960494,0.6646630410830696,11.330651201211014,0.47627930195590895,,1.382931563858088,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3,11,baseline,1.0,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/resolved_config.yaml,1.1619404894405112,0.5109820640660601,0.6267768125977519,0.5205489300594777,0.8872723741531371,0.5901261649387225,124.0,0.535934381479567,0.5051634786393884,0.553838055362244,0.5010673042932892,140.234375,0.4732812521979213,0.78125,0.2379463784066327,0.24895930147082934,0.24495837650275581,0.2681359232010317,False,baseline_sare,original,baseline,sampled_t0.7,0.9999999698061857,0.9999999698061857,0.9999999698061857,0.9278208126477616,11.388216143954173,7.65126226179314,0.6668597645751753,11.331251312750705,0.47216073319634,,1.3828836296775266,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3,11,baseline,0.7,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3/resolved_config.yaml,1.0146323931646108,0.5863025594693723,0.5726083797275734,0.5904753025481362,0.8114796185834068,0.6452301004018102,135.0,0.5970813086681119,0.5842696604354318,0.50572443284794,0.5751439591491073,143.28125,0.46231250022538006,0.78125,0.23801898793317378,0.24909437759779393,0.24508764683268963,0.26779896710067985,False,baseline_sare,original,baseline,sampled_t0.5,0.9999999733641743,0.9999999733641743,0.9999999733641743,0.9295063546858728,11.38551935851574,7.691605886071921,0.6644870836753398,11.330403757840395,0.4769035703269765,,1.3829653390683234,outputs/reproductions/lss_robustness_baseline/seed_11/sare_ent1e3,11,baseline,0.5,sare
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/resolved_config.yaml,0.028832806378487168,1.0,7.205481042150867,0.9922379988671193,,,10.0,0.9914718032830999,0.9925862695871278,7.205481042150867,0.9922379988671193,10.015625,0.963943736627698,1.0,,,,,True,flat_dense,original,baseline,greedy,,,,,,3.2825354352054825,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3,19,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/resolved_config.yaml,0.028903012086473,0.9958333333333333,7.199966843981755,0.9922290280731616,,,10.0,0.9914508852813686,0.9925827293421583,7.199966843981755,0.9922290280731616,10.015625,0.963943736627698,1.0,,,,,False,flat_dense,original,baseline,sampled_t1.0,,,,,,3.284754419901285,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3,19,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/resolved_config.yaml,0.011206643348388761,0.9958333333333333,7.199966843981755,0.9955913036982144,,,10.0,0.9957897771143671,0.9955010885090537,7.199966843981755,0.9955913036982144,10.015625,0.963943736627698,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.7,,,,,,3.284754419901285,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3,19,baseline,0.7,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3/resolved_config.yaml,0.007837174055543482,0.9958333333333333,7.199966843981755,0.9969442766260928,,,10.0,0.9973229815555124,0.996772138021811,7.199966843981755,0.9969442766260928,10.015625,0.963943736627698,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.5,,,,,,3.284754419901285,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/flat_dense_ent1e3,19,baseline,0.5,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/resolved_config.yaml,0.12172368075640592,1.0,5.372959763652683,0.9755182455057851,,,10.0,0.9807745829301107,0.9732989030377364,5.372959763652683,0.9755182455057851,10.015625,0.963943736627698,1.0,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.341902945722852,10.670903657163892,0.3062323945175324,11.34858661038535,0.8948237720344748,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3,19,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/resolved_config.yaml,0.12975831437605134,0.974453038791274,5.299477825457121,0.9732834421817554,,,10.0,0.9749236298587931,0.97223203982468,5.299477825457121,0.9732834421817554,10.515625,0.9621437359601259,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t1.0,,,,,11.342214042490179,10.623143943873318,0.314591827548363,11.347213062373074,0.8884815404360945,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3,19,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/resolved_config.yaml,0.03599801485969607,0.9893614631895882,5.31579366469874,0.992509559790862,,,10.0,0.9923709668988215,0.9925821560676452,5.31579366469874,0.992509559790862,10.28125,0.9629874862730503,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.7,,,,,11.342252709399695,10.621761990689683,0.31463922080637396,11.347174896591012,0.8883206001643477,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3,19,baseline,0.7,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3/resolved_config.yaml,0.01019388207667678,0.9976151315789473,5.346564618874835,0.9978883555987423,,,10.0,0.9975014765275109,0.998051704539929,5.346564618874835,0.9978883555987423,10.078125,0.9637187365442514,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.5,,,,,11.3417755762736,10.62560280693902,0.31401014178991316,11.347235276963975,0.8888568811946445,,0.0,outputs/reproductions/lss_robustness_baseline/seed_19/token_dense_ent1e3,19,baseline,0.5,token_dense
0.5,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/resolved_config.yaml,1.311645749140531,1.0,0.3079896270185709,0.41659730307385323,0.3079896270185709,0.41659730307385323,250.0,,0.41659730307385323,,,250.0,0.0,0.0,0.24809060654789208,0.2655565206259489,0.24004264947772025,0.2463102121502161,True,baseline_sare,original,baseline,greedy,0.9999999851584435,0.9999999851584435,0.9999999851584435,1.1199446570873262,11.597866530418395,6.7794971120357514,0.7388247151076793,11.264955533981324,0.3771155555695295,,1.3822550891041756,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3,19,baseline,1.0,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/resolved_config.yaml,1.1957273793431538,0.4840405693413036,0.6431876534433443,0.49254372584191963,1.147090322971344,0.5954791824817658,75.5,0.48165596338874933,0.5034314882950899,0.6269327286198604,0.4892232272406343,90.921875,0.6695562535896897,0.96875,0.24751198385378823,0.26731232025815016,0.23949326926739373,0.24568240924845988,False,baseline_sare,original,baseline,sampled_t1.0,0.9999999844249169,0.9999999844249169,0.9999999844249169,1.1128634274305411,11.57434971128876,6.593659710644477,0.747665346492475,11.274701367670568,0.3573623868313866,,1.381781622542808,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3,19,baseline,1.0,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/resolved_config.yaml,0.9420114598034743,0.5911388055067397,0.7204235112175192,0.5936747011825222,1.0847026000022888,0.6332352000176906,106.0,0.5895853711173632,0.597516193061914,0.6683836413911235,0.5880232013489267,115.34375,0.5722625011112541,0.875,0.24732375529929557,0.2677251527082241,0.23943357073019436,0.24551750261387797,False,baseline_sare,original,baseline,sampled_t0.7,0.9999999918028976,0.9999999918028976,0.9999999918028976,1.112012181160258,11.569009609447248,6.525488540091074,0.7521453434802694,11.277860588081225,0.34889320926722467,,1.3816945729649137,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3,19,baseline,0.7,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3/resolved_config.yaml,0.7222513329597642,0.7027024958085537,0.7123513441148039,0.6933513565328677,0.7906836898326873,0.7269114951321056,232.5,0.7312221744495053,0.6554805386162299,0.651426186334228,0.6672490265112382,192.796875,0.26218125177547336,0.5625,0.24740468250450726,0.2673190254648477,0.23970779690283767,0.24556847623692057,False,baseline_sare,original,baseline,sampled_t0.5,0.9999999899792938,0.9999999899792938,0.9999999899792938,1.118881109494201,11.593180472942842,6.507145232014163,0.7537932141334894,11.278138102511242,0.3456747376013218,,1.3817787277297688,outputs/reproductions/lss_robustness_baseline/seed_19/sare_ent1e3,19,baseline,0.5,sare
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/resolved_config.yaml,0.04012687357405109,1.0,6.632663866967803,0.9930964880330522,,,11.0,0.9925696694911226,0.9933537715070178,6.632663866967803,0.9930964880330522,10.859375,0.9609062355011702,1.0,,,,,True,flat_dense,original,baseline,greedy,,,,,,3.4425489955478246,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3,7,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/resolved_config.yaml,0.040393157255027436,0.9965401785714285,6.624794632346344,0.9930492645536351,,,11.0,0.9925718659431468,0.993299330492462,6.624794632346344,0.9930492645536351,10.921875,0.9606812354177237,1.0,,,,,False,flat_dense,original,baseline,sampled_t1.0,,,,,,3.4501191731337664,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3,7,baseline,1.0,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/resolved_config.yaml,0.007440979010371443,1.0,6.632663866967803,0.9986428067693736,,,11.0,0.9990588858185608,0.9984396053732587,6.632663866967803,0.9986428067693736,10.859375,0.9609062355011702,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.7,,,,,,3.4425489955478246,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3,7,baseline,0.7,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3/resolved_config.yaml,0.0017477314459108783,1.0,6.632663866967803,0.9996716315002596,,,11.0,0.9999184878827304,0.9995510737320761,6.632663866967803,0.9996716315002596,10.859375,0.9609062355011702,1.0,,,,,False,flat_dense,original,baseline,sampled_t0.5,,,,,,3.4425489955478246,,,,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/flat_dense_ent1e3,7,baseline,0.5,flat_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/resolved_config.yaml,0.7672709472353345,1.0,1.731284282165138,0.729103174905567,0.48156721145228343,0.5218924092242593,11.0,0.6288847784523273,0.8175311717760729,2.258942600910565,0.816592164859897,81.640625,0.6764062400907278,0.703125,,,,,True,recovered_token_dense,original,baseline,greedy,,,,,11.347744785611281,9.012945349564028,0.5444768324989797,11.332677278982098,0.6472711531097627,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3,7,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/resolved_config.yaml,0.6841163250136848,0.7936908177343676,1.9819898590190692,0.7740526667760836,,,14.0,0.7497200005411767,0.7969106259664509,1.9819898590190692,0.7740526667760836,15.671875,0.9435812346637249,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t1.0,,,,,11.345847624585144,9.6079990774169,0.46944583313805716,11.33501028476801,0.732369984002938,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3,7,baseline,1.0,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/resolved_config.yaml,0.3909124616327454,0.8605986629838469,1.9602028825277458,0.8545348546537397,,,13.0,0.8227002394240113,0.8826242210329118,1.9602028825277458,0.8545348546537397,14.328125,0.9484187345951796,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.7,,,,,11.345257141551034,9.601928992349594,0.46966748159439836,11.3346842468762,0.7317845836037495,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3,7,baseline,0.7,token_dense
1.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3/resolved_config.yaml,0.23170361007343818,0.9214847455677759,2.011237107937988,0.9046695909766327,,,12.0,0.8701155534576043,0.9268196150272922,2.011237107937988,0.9046695909766327,13.734375,0.9505562381818891,1.0,,,,,False,recovered_token_dense,original,baseline,sampled_t0.5,,,,,11.345071433955788,9.562653378543692,0.4745045294109573,11.334821921128492,0.7253897592552707,,0.0,outputs/reproductions/lss_robustness_baseline/seed_7/token_dense_ent1e3,7,baseline,0.5,token_dense
0.5,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/resolved_config.yaml,1.337785590108484,1.0,0.40664625899493695,0.41770274318754674,0.40664625899493695,0.41770274318754674,250.0,,0.41770274318754674,,,250.0,0.0,0.0,0.2550734705030918,0.24841929393261672,0.24803117234259844,0.2484760502129793,True,baseline_sare,original,baseline,greedy,0.9999999925792217,0.9999999925792217,0.9999999925792217,1.2285044238567353,11.551625040531158,6.424601987838745,0.7752664829790592,11.290794645309449,0.3337999366819859,,1.3855363711714745,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3,7,baseline,1.0,sare
0.5,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/latest.pt,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3/resolved_config.yaml,1.2060470413464461,0.5073611987655641,0.7309019173935023,0.4995334208436381,,,50.5,0.48974565107373663,0.5093211906135395,0.7309019173935023,0.4995334208436381,59.75,0.784900005441159,1.0,0.2554738260480538,0.24835762818446333,0.24802868921199187,0.2481398428765891,False,baseline_sare,original,baseline,sampled_t1.0,0.9999999794036306,0.9999999794036306,0.9999999794036306,1.2153226690558654,11.555130642330044,6.112799674428571,0.7895527059703181,11.299649453287973,0.30364130156514535,,1.3854873369709568,outputs/reproductions/lss_robustness_baseline/seed_7/sare_ent1e3,7,baseline,1.0,sare
