active_compute_proxy,aggregation,checkpoint_path,config_path,eval/action_entropy,eval/action_greedy_match,eval/action_logit_margin,eval/action_max_prob,eval/failure_action_logit_margin,eval/failure_action_max_prob,eval/length_median,eval/long_action_max_prob,eval/short_action_max_prob,eval/success_action_logit_margin,eval/success_action_max_prob,eval_episode_length,eval_return,eval_success_rate,expert_load_0,expert_load_1,expert_load_2,expert_load_3,greedy,label,loss,max_dataset_steps,method,mode,path_coverage_top_10,path_coverage_top_20,path_coverage_top_50,path_entropy,repr/direction_norm,repr/pooled_norm,repr/token_feature_std,repr/token_norm,repr/token_pairwise_cosine,round_index,route_entropy,run_dir,seed,stage,target,temperature,variant,weighting
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,1.2201816670189145,0.46872332145164863,0.7725736264736065,0.4759162482702049,0.6712325241177581,0.4579003572602604,250.0,,0.4759162482702049,0.9800815979641532,0.5128059298619959,204.609375,0.19621874974109232,0.328125,0.24277313121838243,0.26989354146881384,0.24233560711398106,0.2449976982893143,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t1.0,0.9999999982142193,0.9999999982142193,0.9999999982142193,0.7511763096596981,11.573121191621029,4.798183868940837,0.8663339699440046,11.337026763730565,0.1793961031599325,,1.3823505666311209,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced,19,stage_b,policy_head_plus_last_shared,1.0,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,1.1061839394303985,0.5098851941563451,0.5797463756911311,0.5138621103077754,0.5676775990238895,0.5111244256209444,250.0,,0.5138621103077754,0.6449177696942352,0.5286456076166628,233.296875,0.07575625006575137,0.15625,0.24290663158071452,0.269415721478617,0.24253711374155407,0.24514051071891438,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t0.7,0.9999999988514318,0.9999999988514318,0.9999999988514318,0.7550519727487834,11.575668326739606,4.812549403666483,0.8660748165410624,11.335087226322166,0.1804212424715199,,1.382464740871174,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced,19,stage_b,policy_head_plus_last_shared,0.7,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,0.9969600341270253,0.5575585071707954,0.506211115946408,0.563914349650005,0.5030097567058,0.5630643130990325,250.0,,0.563914349650005,0.5713054205054359,0.5811984261864426,245.046875,0.022518749930895865,0.046875,0.24290414942800997,0.2693802815526724,0.24258540465682746,0.24513014148920775,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t0.5,0.9999999993741512,0.9999999993741512,0.9999999993741512,0.7577357316315174,11.578225920677186,4.796209532260895,0.8668520833551884,11.335625086307525,0.17893768952786923,,1.3824600648283958,outputs/experiments/lss_robustness/stage_b/seed_19/flat_dense_to_sare_lss_kl_cap_recent_balanced,19,stage_b,policy_head_plus_last_shared,0.5,sare,uniform
0.5,cap_recent,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/student_resolved_config.yaml,1.0184340449236333,1.0,0.6446152279376984,0.57624128440395,0.6446152279376984,0.57624128440395,250.0,,0.57624128440395,,,250.0,0.0,0.0,0.25458220674097537,0.24425462164729833,0.24569654801487922,0.2554665992259979,True,flat_dense_to_sare_lss_kl_cap_recent,kl,1024,flat_dense_to_sare_lss_kl_cap_recent,greedy,0.9999999848902226,0.9999999848902226,0.9999999848902226,0.9500309191048145,11.420803748607636,6.024461199045181,0.7986895710229873,11.326747444152833,0.2923725021034479,,1.3850640716552733,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent,7,stage_b,policy_head_plus_last_shared,1.0,sare,uniform
0.5,cap_recent,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/student_resolved_config.yaml,0.8894382649744113,0.6438433180063858,1.097360153233146,0.6469682241874539,1.1039761488525954,0.6469994021455447,250.0,,0.6469682241874539,1.0616337768881188,0.6467998632137633,227.5625,0.09639999992214143,0.15625,0.2542955332650295,0.24423394099784007,0.24560475820750682,0.25586573388970013,False,flat_dense_to_sare_lss_kl_cap_recent,kl,1024,flat_dense_to_sare_lss_kl_cap_recent,sampled_t1.0,0.9999999577254742,0.9999999577254742,0.9999999577254742,0.9930975768842683,11.428903493457263,6.357737274394086,0.7798725712585645,11.312898820069108,0.3277128576074989,,1.3851376934568067,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent,7,stage_b,policy_head_plus_last_shared,1.0,sare,uniform
0.5,cap_recent,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/student_resolved_config.yaml,0.6843176063545979,0.7198125,1.093630752697587,0.7240559763982892,1.093630752697587,0.7240559763982892,250.0,,0.7240559763982892,,,250.0,0.0,0.0,0.2542328660041094,0.2442206583097577,0.24558958451449872,0.2559568579643965,False,flat_dense_to_sare_lss_kl_cap_recent,kl,1024,flat_dense_to_sare_lss_kl_cap_recent,sampled_t0.7,0.9999999459087848,0.9999999459087848,0.9999999459087848,0.9869260691702366,11.427171102046966,6.395874091625213,0.778223002076149,11.311667453289031,0.3311414414346218,,1.3851352380514146,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent,7,stage_b,policy_head_plus_last_shared,0.7,sare,uniform
0.5,cap_recent,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent/student_resolved_config.yaml,0.5502685909278225,0.784,1.044343586653471,0.7848781985901296,1.044343586653471,0.7848781985901296,250.0,,0.7848781985901296,,,250.0,0.0,0.0,0.2542486453950405,0.24421079502999782,0.24559286119043827,0.25594766524434087,False,flat_dense_to_sare_lss_kl_cap_recent,kl,1024,flat_dense_to_sare_lss_kl_cap_recent,sampled_t0.5,0.9999999442100524,0.9999999442100524,0.9999999442100524,0.9834404132068157,11.427427778244018,6.385416196107864,0.7787334210276604,11.312268352031708,0.3301143077015877,,1.3851288394927979,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent,7,stage_b,policy_head_plus_last_shared,0.5,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,1.2449508934058249,1.0,0.285498121984303,0.4246831272821874,0.285498121984303,0.4246831272821874,250.0,,0.4246831272821874,,,250.0,0.0,0.0,0.2543453414589167,0.24694456689804792,0.2493300542011857,0.24938001698255538,True,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,greedy,0.9999999777972698,0.9999999777972698,0.9999999777972698,1.2659273118376733,11.380103231430054,5.150410058259964,0.8529179202020168,11.345135479927063,0.20778514982014895,,1.3853361375331879,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced,7,stage_b,policy_head_plus_last_shared,1.0,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,1.15278330400785,0.48368719218251394,0.38587335633479614,0.4807339412690883,0.3747276657952202,0.47627446171707566,250.0,,0.4807339412690883,0.41227104445484425,0.49129586652385465,209.171875,0.17666875128634274,0.296875,0.2542323311503862,0.2469495721474415,0.24935533200659338,0.2494627397601344,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t1.0,0.9999999971616835,0.9999999971616835,0.9999999971616835,1.267001153641388,11.39759964395304,5.282436521514123,0.8476668014579795,11.337809187090363,0.2195616609409076,,1.385359423567935,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced,7,stage_b,policy_head_plus_last_shared,1.0,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,1.0180927563847402,0.5306870687495181,0.3502489946691868,0.5267489796030886,0.3516761572043101,0.526757134505113,250.0,,0.5267489796030886,0.3288415566423369,0.5266266560727227,241.09375,0.03831250034272671,0.0625,0.25416353830695154,0.24689020999521016,0.249399325594306,0.24954690104722976,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t0.7,0.999999997496605,0.999999997496605,0.999999997496605,1.2672996862530708,11.396510157108306,5.321503930330277,0.846276182204485,11.33620376586914,0.2226112189218402,,1.3853638814091682,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced,7,stage_b,policy_head_plus_last_shared,0.7,sare,uniform
0.5,cap_recent_balanced,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/latest.pt,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced/student_resolved_config.yaml,0.9196953287731752,0.5848183962264151,0.33867002798645,0.5779846591399104,0.33788089246598496,0.5778384933055395,250.0,,0.5779846591399104,0.38838556577574535,0.5871931067052877,246.921875,0.012643749825656414,0.015625,0.2541468400657177,0.24688457806408406,0.24940072214603423,0.24956783533096313,False,flat_dense_to_sare_lss_kl_cap_recent_balanced,kl,1024,flat_dense_to_sare_lss_kl_cap_recent_balanced,sampled_t0.5,0.9999999973475933,0.9999999973475933,0.9999999973475933,1.2675462123155594,11.395256444454192,5.326949085950852,0.8461862174868584,11.335738667011261,0.22291311915963888,,1.3853660260438918,outputs/experiments/lss_robustness/stage_b/seed_7/flat_dense_to_sare_lss_kl_cap_recent_balanced,7,stage_b,policy_head_plus_last_shared,0.5,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/student_resolved_config.yaml,0.12998497207436177,1.0,5.234742876400787,0.9714755540339217,5.035926529714039,0.9853722842335702,10.0,0.9853722842335702,0.9606669861008618,5.389377812712701,0.9606669861008618,114.234375,0.5450062435120344,0.5625,0.25503668689600845,0.25072543941878167,0.2424473438090992,0.25179050066521874,True,improved_lss_sare,kl,,improved_lss_sare,greedy,0.9999999997691978,0.9999999997691978,0.9999999997691978,1.2793745818004256,11.381068651581549,0.606407397945068,0.960940894925929,11.318674654374394,-0.018290085407895364,,1.3489743636169138,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare,11,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/student_resolved_config.yaml,0.15626274629911796,0.9584116877081665,5.119071981904968,0.9627695941142893,5.027853273391723,0.9846091225147248,11.0,0.9699230299317024,0.956049699861568,5.126802380931514,0.9609187866227269,51.34375,0.8073499919846654,0.921875,0.25630736442244784,0.2503674109675446,0.24195364598108798,0.25137155098574504,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t1.0,0.9999999992701472,0.9999999992701472,0.9999999992701472,1.279114621756028,11.389465814707231,0.6406133773375531,0.9612069462026869,11.319742701004962,-0.017639790617917872,,1.3483848065746074,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare,11,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/student_resolved_config.yaml,0.05004782224039257,0.9885265945147941,5.230662696492395,0.988346456671733,5.035166429800146,0.9980991408123688,9.5,0.9914109401495195,0.9852819731939466,5.301374112104485,0.984818890067673,81.65625,0.6794749919790775,0.734375,0.2552671418760461,0.25066121759815047,0.24235550468467704,0.25171610682901707,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.7,0.9999999993979328,0.9999999993979328,0.9999999993979328,1.2793740789697627,11.382960078692195,0.6132364473258606,0.96100150598119,11.318898691071404,-0.018168176654867377,,1.3488773068394324,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare,11,stage_c,policy_head_plus_last_shared,0.7,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare/student_resolved_config.yaml,0.013577198597397738,0.9998750000000001,5.234732747545081,0.9974033007017145,5.035903378043855,0.9996876811214855,10.0,0.9996876811214855,0.9956265603752258,5.389377812712701,0.9956265603752258,114.234375,0.5450062435120344,0.5625,0.2550376834706669,0.2507253214356283,0.2424472337741935,0.25178973209419414,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.5,0.9999999997691978,0.9999999997691978,0.9999999997691978,1.279389880518253,11.381060812618703,0.6064566688869952,0.9609392467103646,11.318673488362139,-0.018290053037899507,,1.3489737382585982,outputs/experiments/lss_robustness/stage_c/seed_11/improved_lss_sare,11,stage_c,policy_head_plus_last_shared,0.5,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/student_resolved_config.yaml,0.08048469400316308,1.0,5.829954916853872,0.978950485306792,6.284563139668218,0.9967721038924323,10.0,0.9967721038924323,0.9659455203929462,5.498213781286647,0.9659455203929462,110.609375,0.5596187431365252,0.578125,0.24630571813290864,0.26424895013667127,0.2485006279380087,0.2409446741932207,True,improved_lss_sare,kl,,improved_lss_sare,greedy,0.999999993731936,0.999999993731936,0.999999993731936,0.9446581917240882,11.539728136814789,0.5367251384745786,0.9814312207315774,11.32730766582396,-0.017925533715421525,,1.3837117691467196,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare,19,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/student_resolved_config.yaml,0.08343399146952529,0.9732787169963565,5.7855592732221925,0.9782142910664663,6.285371324580649,0.9967437790891398,10.5,0.9903561031079893,0.9660724790249433,5.5051769029479365,0.9678197002244787,103.90625,0.5899999924004078,0.640625,0.24629500313945438,0.2642573609647923,0.24848858680287703,0.2409590163830103,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t1.0,0.9999999872320909,0.9999999872320909,0.9999999872320909,0.9450024971274278,11.539121052366804,0.5422532532526099,0.9814020221458386,11.327497862555948,-0.017843888878964542,,1.3837080259717536,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare,19,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/student_resolved_config.yaml,0.03249634080519392,0.9842471078586916,5.798850999751662,0.9910121877113429,6.2846666264710604,0.9996603492630852,10.0,0.9978931024570532,0.984940792347481,5.444336893767234,0.984701367119531,113.546875,0.5490437434054911,0.578125,0.24630248981882558,0.2642517881477007,0.24849806090466817,0.24094763049944698,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.7,0.9999999934997855,0.9999999934997855,0.9999999934997855,0.9446276685743509,11.539804729769966,0.5374003262807703,0.9814294180828269,11.327329763767201,-0.017919637701730766,,1.3837114370554076,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare,19,stage_c,policy_head_plus_last_shared,0.7,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare/student_resolved_config.yaml,0.015107200630315759,0.9905625,5.809810404798222,0.9956603509309805,6.284153199019256,0.9998845624305583,10.0,0.9998845624305583,0.9925778182150724,5.463668365772064,0.9925778182150724,110.640625,0.5595062430948019,0.578125,0.24630382130359604,0.26425100614869024,0.24849877145935753,0.24094637115544912,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.5,0.999999993731936,0.999999993731936,0.999999993731936,0.9445872112397674,11.539812297876761,0.5370820773785395,0.9814283102605684,11.327311377446398,-0.017921673488542945,,1.3837117849329545,outputs/experiments/lss_robustness/stage_c/seed_19/improved_lss_sare,19,stage_c,policy_head_plus_last_shared,0.5,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/student_resolved_config.yaml,0.05792313894314011,1.0,5.988990702550271,0.9900415436491373,,,11.0,0.9898570139848049,0.9901254207692883,5.988990702550271,0.9900415436491373,10.921875,0.9606812354177237,1.0,0.24632011128194403,0.24979259675801402,0.25048550511851453,0.25340176561866146,True,improved_lss_sare,kl,,improved_lss_sare,greedy,0.9999999933772616,0.9999999933772616,0.9999999933772616,1.269103659523858,11.467710967015739,0.8807272899030435,0.9717341041324115,11.310502562860046,-0.012998507842609678,,1.3844813277023007,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare,7,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/student_resolved_config.yaml,0.0595055808098255,0.993936011904762,5.975496136614484,0.9894761121815114,,,11.0,0.9895931328936808,0.9894104664161478,5.975496136614484,0.9894761121815114,10.953125,0.9605687353760004,1.0,0.24628105711029924,0.24986862439824187,0.2505120920098346,0.25333821514378424,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t1.0,0.9999999922254811,0.9999999922254811,0.9999999922254811,1.2671435475349426,11.46413691147514,0.9151704460382462,0.9716333235087602,11.311124366262685,-0.012567135302916817,,1.3844989797343379,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare,7,stage_c,policy_head_plus_last_shared,1.0,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/student_resolved_config.yaml,0.011436850984524877,0.9984375,5.981816927630312,0.9978655851873582,,,11.0,0.9986080232011526,0.9975029991806211,5.981816927630312,0.9978655851873582,10.859375,0.9609062355011702,1.0,0.24627809276183446,0.2498902769552337,0.2505138041244613,0.25331780513127644,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.7,0.9999999940395355,0.9999999940395355,0.9999999940395355,1.2666917337311638,11.464717197418214,0.9171575493282742,0.9716013212998708,11.311314508650039,-0.012530765573804578,,1.3844969206386142,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare,7,stage_c,policy_head_plus_last_shared,0.7,sare,uniform
0.5,append_all,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/latest.pt,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare/student_resolved_config.yaml,0.0027501239707326533,0.9984375,5.981816927630312,0.999392402139866,,,11.0,0.9998795517645395,0.9991544918580488,5.981816927630312,0.999392402139866,10.859375,0.9609062355011702,1.0,0.24627809276183446,0.2498902769552337,0.2505138041244613,0.25331780513127644,False,improved_lss_sare,kl,,improved_lss_sare,sampled_t0.5,0.9999999940395355,0.9999999940395355,0.9999999940395355,1.2666917337311638,11.464717197418214,0.9171575493282742,0.9716013212998708,11.311314508650039,-0.012530765573804578,,1.3844969206386142,outputs/experiments/lss_robustness/stage_c/seed_7/improved_lss_sare,7,stage_c,policy_head_plus_last_shared,0.5,sare,uniform
1.0,append_all,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/latest.pt,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/student_resolved_config.yaml,0.05109795693973593,1.0,6.634979690216029,0.9899940717432432,,,10.0,0.9890598917853648,0.9903596204224129,6.634979690216029,0.9899940717432432,10.0,0.9639999866485596,1.0,,,,,True,improved_lss_token_dense,kl,,improved_lss_token_dense,greedy,,,,,11.33771628918855,10.538576177928759,0.33178094256183377,11.344211609467216,0.8761883002260457,,0.0,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense,19,token_sanity,policy_head_plus_last_shared,1.0,token_dense,uniform
1.0,append_all,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/latest.pt,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/student_resolved_config.yaml,0.05451783179063721,0.9871154019591519,6.609586724226341,0.9886827311321991,,,10.0,0.9841153046093507,0.9910751926441673,6.609586724226341,0.9886827311321991,10.21875,0.9632124863564968,1.0,,,,,False,improved_lss_token_dense,kl,,improved_lss_token_dense,sampled_t1.0,,,,,11.337272792392307,10.499580192565919,0.34017471505535973,11.34349266688029,0.8703519735071394,,0.0,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense,19,token_sanity,policy_head_plus_last_shared,1.0,token_dense,uniform
1.0,append_all,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/latest.pt,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/student_resolved_config.yaml,0.015488725824533051,0.9972774621212122,6.641942031743399,0.9960948776274141,,,10.0,0.993068167788468,0.9975730382464345,6.641942031743399,0.9960948776274141,10.0625,0.9637749865651131,1.0,,,,,False,improved_lss_token_dense,kl,,improved_lss_token_dense,sampled_t0.7,,,,,11.336927492478315,10.502156201530905,0.33963821004418765,11.343282946418313,0.8707579430411844,,0.0,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense,19,token_sanity,policy_head_plus_last_shared,0.7,token_dense,uniform
1.0,append_all,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/latest.pt,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense/student_resolved_config.yaml,0.006511611497604489,0.9972774621212122,6.641942031743399,0.9982759065348871,,,10.0,0.9962452523267483,0.9992676213807222,6.641942031743399,0.9982759065348871,10.0625,0.9637749865651131,1.0,,,,,False,improved_lss_token_dense,kl,,improved_lss_token_dense,sampled_t0.5,,,,,11.336927492478315,10.502156201530905,0.33963821004418765,11.343282946418313,0.8707579430411844,,0.0,outputs/experiments/lss_robustness/token_sanity/seed_19/improved_lss_token_dense,19,token_sanity,policy_head_plus_last_shared,0.5,token_dense,uniform
